occurrenceID,institutionCode,basisOfRecord,catalogNumber,recordedBy,recordNumber,year,month,day,continent,country,stateProvince,county,locality,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,identifiedBy,yearIdentified,dcterms:references,associatedMedia,Origin,Gall Presence (Y/N),Checked By,Notes,Total Galls,Gall Species 1,Number 1,Gall Species 2,Number 2,Gall Species 3,Number 3
f0399c50-95bc-4eb4-ab5f-7d904251c459,NY,PreservedSpecimen,1466379,G. V. Nash,547,1896,9,30,North America,United States of America,New York,Bronx Co.,Bronx Park,40.861,-73.8768,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707670,http://sweetgum.nybg.org/images3/4271/528/01466379.jpg,Native,N,LE,,0,,,,,,
161be679-1950-4b0c-833c-daad63ad1839,NY,PreservedSpecimen,1466380,G. V. Nash,57[and 84],1896,5,5,North America,United States of America,New York,Bronx Co.,Bronx Park,40.861,-73.8768,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707671,http://sweetgum.nybg.org/images3/4271/531/01466380.jpg,Native,N,LE,potential scale bug,0,,,,,,
065189ca-9813-46cb-84c8-4b815a3e3d56,NY,PreservedSpecimen,1466396,N. L. Britton,s.n.,1923,10,10,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden. Twin L[akes] west of Lilac Garden,40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707687,http://sweetgum.nybg.org/images3/4271/533/01466396.jpg,Native,N,LE,,0,,,,,,
bc09e45f-abdc-4b48-8ec4-890e55d4e82f,NY,PreservedSpecimen,1087651,D. E. Atha,6791,2008,9,22,North America,United States of America,New York,Bronx Co.,"The New York Botanical Garden, floodplain of the Bronx River at Magnolia Way bridge over the Bronx River",40.8661,-73.8748,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2008,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1198740,http://sweetgum.nybg.org/images3/4271/540/01087651.jpg,Native,N,LE,,0,,,,,,
ad1d56fe-fa05-4e8c-9c05-b08c939f1c4d,NY,PreservedSpecimen,1116185,D. E. Atha,8085,2009,8,26,North America,United States of America,New York,Bronx Co.,New York City. Grounds of The New York Botanical Garden. S of Waring Ave and E of the Bronx River.,40.8574,-73.8734,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2009,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1278599,http://sweetgum.nybg.org/images3/4271/542/01116185.jpg,Native,N,LE,,0,,,,,,
e57136fd-6256-404c-a00d-d60f389211b0,NY,PreservedSpecimen,1206800,D. E. Atha,8600,2010,7,26,North America,United States of America,New York,Bronx Co.,"City of New York. Grounds of The New York Botanical Garden, N of Waring Avenue and E of the Bronx River",40.8644,-73.8725,GPS,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2010,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1460963,http://sweetgum.nybg.org/images3/4271/551/01206800.jpg,Native,N,LE,potential scale bug,0,,,,,,
8e7d7649-17d5-45a4-96a0-a8e72584b396,NY,PreservedSpecimen,1484711,M. H. Nee,58122,2011,8,28,North America,United States of America,New York,Bronx Co.,"on upstream side of Southern Blvd. bridge, across Southern Blvd. from the New York Botanical Garden",40.8669,-73.8744,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1744305,http://sweetgum.nybg.org/images3/607/538/01484711.jpg,Native,N,LE,,0,,,,,,
4b1e03ed-ea8e-4862-8ab3-5ca5a8adb551,NY,PreservedSpecimen,1466346,E. S. Burgess,s.n.,1880,10,24,North America,United States of America,New York,New York Co.,155 St & 8th Ave,,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707637,http://sweetgum.nybg.org/images3/610/612/01466346.jpg,Native,N,LE,,0,,,,,,
4a424258-f00f-4327-855f-2bb5f7ce5bc8,NY,PreservedSpecimen,1466371,A. M. Vail,s.n.,1891,5,10,North America,United States of America,New York,Bronx Co.,along the railroad at Williams Bridge (Bronx Park),40.85,-73.8662,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707662,http://sweetgum.nybg.org/images3/610/637/01466371.jpg,Native,N,LE,,0,,,,,,
f9f5abff-c3f1-43ab-a4c7-55e61b94e857,NY,PreservedSpecimen,1466374,S. L. Clarke,,1891,6,,North America,United States of America,New York,Bronx Co.,Van Cortlandt Park,40.8984,-73.8867,GEOLocate Web Application,1684,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707665,http://sweetgum.nybg.org/images3/610/640/01466374.jpg,Native,N,LE,,0,,,,,,
3a9f1b6a-ae7e-4f21-81c1-f9d22df84903,NY,PreservedSpecimen,1466392,J. F. Poggenburg,s.n.,,,,North America,United States of America,New York,Richmond Co.,,40.574,-74.116,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707683,http://sweetgum.nybg.org/images3/610/658/01466392.jpg,Native,N,LE,,0,,,,,,
c7599d67-e47c-44ad-9bbe-0d0b8f3eac6e,NY,PreservedSpecimen,1466395,Collector unknown,s.n.,,,,North America,United States of America,New York,Queens Co.,N.Y. Parental School,40.7354,-73.8171,"Georeferencing Quick Reference Guide, Version 2012",202.569,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707686,http://sweetgum.nybg.org/images3/610/661/01466395.jpg,Native,N,LE,"gall or leaf damage, top left",0,,,,,,
46807034-375c-4f39-b0bd-9db62ad0fb93,NY,PreservedSpecimen,1138886,M. H. Nee,54309,2006,5,3,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden,40.8678,-73.8758,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1767299,http://sweetgum.nybg.org/images3/616/565/01138886.jpg,Native,N,LE,,0,,,,,,
ea370fc8-c65c-4a89-82d6-0c67127ffbcb,NY,PreservedSpecimen,2236134,D. E. Atha,14134,2013,10,3,North America,United States of America,New York,New York Co.,"Central Park, Hallett Nature Sanctuary, between 61st and 62nd Sts and between 5th and 6th Avenues",40.7659,-73.9744,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2013,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2391933,https://sweetgum.nybg.org/images3/1307/333/02236134.jpg,Native,N,LE,,0,,,,,,
69b1756a-4d32-4c1d-81c1-c9c791f25d9d,NY,PreservedSpecimen,1087719,D. E. Atha,6808,2008,9,24,North America,United States of America,New York,Bronx Co.,"The New York Botanical Garden, ca 570 m (by air) W of the Bronx River and ca 35 m (by air) S of Kazimiroff Blvd",40.8659,-73.8818,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2008,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1199563,https://sweetgum.nybg.org/images3/613/188/01087719.jpg,Native,N,LE,,0,,,,,,
e829f7f7-2e1b-4129-9aac-0f45eb58dccc,NY,PreservedSpecimen,2332515,B. Meurer-Grimes,42,1993,7,20,North America,United States of America,New York,Bronx Co.,"The New York Botanical Garden, near Conservatory Way",40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520791,https://sweetgum.nybg.org/images3/1505/228/02332515.jpg,Native,N,LE,,0,,,,,,
0f4572fc-0090-4cd7-828b-96fead0e4df1,NY,PreservedSpecimen,2332517,H. N. Moldenke,4559,1929,6,13,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Bronx Park, New York City",40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520802,https://sweetgum.nybg.org/images3/1505/230/02332517.jpg,Native,N,LE,,0,,,,,,
8ec618b3-f0e9-40a9-b2dc-8080b9331dd1,NY,PreservedSpecimen,2332514,G. V. Nash,1558,1903,9,,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden. Arboretum,,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,palustris,,Quercus palustris Münchh.,D. Bohn,2008,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520782,https://sweetgum.nybg.org/images3/1505/227/02332514.jpg,Native,N,LE,,0,,,,,,
21383c9a-af0f-472c-9880-abbff3dcaf9d,NY,PreservedSpecimen,1466469,C. C. Curtis,s.n.,1904,5,14,North America,United States of America,New York,Richmond Co.,Richmond Valley,40.5201,-74.2293,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707760,http://sweetgum.nybg.org/images3/610/735/01466469.jpg,Native,N,LE,,0,,,,,,
f9899307-d8ed-4b49-86b3-e8fd91766de1,NY,PreservedSpecimen,1466470,C. A. Hollick,s.n.,1922,10,28,North America,United States of America,New York,Richmond Co.,Richmond Valley,40.5201,-74.2293,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707761,http://sweetgum.nybg.org/images3/610/736/01466470.jpg,Native,N,LE,,0,,,,,,
e17ae29d-1c96-44c5-8659-79b5e558ea52,NY,PreservedSpecimen,1466471,C. A. Hollick,s.n.,1922,10,28,North America,United States of America,New York,Richmond Co.,Richmond Valley,40.5201,-74.2293,GEOLocate Web Application,3036,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707762,http://sweetgum.nybg.org/images3/610/737/01466471.jpg,Native,N,LE,,0,,,,,,
05243988-c15b-4447-9110-0857515cfc69,NY,PreservedSpecimen,1466479,C. A. Hollick,s.n.,,,,North America,United States of America,New York,Richmond Co.,,40.5085,-74.2395,"Georeferencing Quick Reference Guide, Version 2012",1603.42,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707770,http://sweetgum.nybg.org/images3/610/745/01466479.jpg,Native,N,LE,,0,,,,,,
d677d232-31c1-47c5-b408-52f60403aa03,NY,PreservedSpecimen,1466480,C. A. Hollick,s.n.,1888,9,22,North America,United States of America,New York,Richmond Co.,Tottenville,40.5085,-74.2395,"Georeferencing Quick Reference Guide, Version 2012",1603.42,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1707771,http://sweetgum.nybg.org/images3/610/746/01466480.jpg,Native,N,LE,,0,,,,,,
fd765a71-2bbf-417e-aca5-b9c67f1e6b2d,NY,PreservedSpecimen,2235998,D. E. Atha,13998,2013,8,27,North America,United States of America,New York,New York Co.,"Central Park, Heckscher. W of the Heckscher Fields and S of the 65St Transverse, between 64th and 65th Sts and between Central Park West and Adam Clayton Powell Jr. Blvd.",40.7713,-73.9787,GPS,25,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,D. E. Atha,2013,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357979,,Native,N,LE,,0,,,,,,
dde155ed-eb54-4ca8-a350-4f4d9a53e223,NY,PreservedSpecimen,2236137,D. E. Atha,14137,2013,10,3,North America,United States of America,New York,New York Co.,"Central Park, Hallett Nature Sanctuary, between 61st and 62nd Sts and between 5th and 6th Avenues",40.7661,-73.9748,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,D. E. Atha,2013,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2391940,,Native,N,LE,,0,,,,,,
3598ccad-fe54-49de-921e-4009cbef7463,NY,PreservedSpecimen,2549553,D. E. Atha,15053,2015,5,6,North America,United States of America,New York,New York Co.,"Central Park. Lake, at the Loeb Boathouse. Between 75th and 76th Streets and between 5th and 6th Avenues",40.7755,-73.9684,GPS,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,phellos,,Quercus phellos L.,D. E. Atha,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2913431,,Native,N,LE,,0,,,,,,
77f3eacb-5125-4e34-b24f-10f738b61a3f,NY,PreservedSpecimen,1844501,E. Roy,61,1987,4,22,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, Forest Grid Number 136",40.8631,-73.8741,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1247374,http://sweetgum.nybg.org/images3/1504/777/01844501.jpg,Native,N,LE,,0,,,,,,
8caa2f50-1f7a-485b-8308-8969d7aad2e0,NY,PreservedSpecimen,1844502,E. Roy,61,1987,4,22,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, Forest Grid Number 136",40.8631,-73.8741,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1247373,http://sweetgum.nybg.org/images3/1504/778/01844502.jpg,Native,N,LE,,0,,,,,,
038a9d2a-4bda-4696-a6b6-282b25bbc484,NY,PreservedSpecimen,2332519,H. N. Moldenke,s.n.,1939,6,16,North America,United States of America,New York,Bronx Co.,Bronx Park. The New York Botanical Garden. In native woods,40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2521402,http://sweetgum.nybg.org/images3/1505/232/02332519.jpg,Native,N,LE,,0,,,,,,
55233ec2-41f8-44c0-985e-6f54ce10c6f2,NY,PreservedSpecimen,1465552,R. C. Benedict,s.n.,1907,10,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, east of river",40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705829,http://sweetgum.nybg.org/images3/4268/688/01465552.jpg,Native,N,LE,,0,,,,,,
d9fe2ae3-74f8-4841-a2b2-94b7ed8ed788,NY,PreservedSpecimen,1465563,B. Meurer-Grimes,32,1993,7,20,North America,United States of America,New York,Bronx Co.,"The New York Botanical Garden, tram stop area near Harding Laboratory",40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705840,http://sweetgum.nybg.org/images3/4268/692/01465563.jpg,Native,N,LE,,0,,,,,,
a47144fb-bece-4bb5-9344-14f7c6b74148,NY,PreservedSpecimen,1465565,M. H. Nee,36726,1988,7,18,North America,United States of America,New York,Bronx Co.,"On the grounds of the New York Botanical Garden, Bronx",40.8568,-73.8754,GEOLocate Web Application,2289,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705842,http://sweetgum.nybg.org/images3/4268/693/01465565.jpg,Native,N,LE,,0,,,,,,
25cd9640-fffc-41ef-b23d-5c3da6b47b68,NY,PreservedSpecimen,1465278,M. H. Nee,43860,1993,9,4,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, woods near Children's Garden",40.85,-73.88,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705539,http://sweetgum.nybg.org/images3/4271/526/01465278.jpg,Native,N,LE,,0,,,,,,
45d71582-eed1-4751-b48b-ab29b5906f53,NY,PreservedSpecimen,1465292,M. H. Nee,54304,2006,4,27,North America,United States of America,New York,Bronx Co.,"in park along Marion Ave., between Mosholu Parkway and ""Mosholu West""",40.8706,-73.8817,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705553,http://sweetgum.nybg.org/images3/609/725/01465292.jpg,Native,N,LE,,0,,,,,,
b6014340-a9f0-40b0-95d2-c130db29b7b7,NY,PreservedSpecimen,1465343,M. H. Nee,54707,2006,11,6,North America,United States of America,New York,Bronx Co.,"in park along Marion Ave., between Mosholu Parkway and ""Mosholu West""",40.8706,-73.8817,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705611,http://sweetgum.nybg.org/images3/609/776/01465343.jpg,Native,N,LE,,0,,,,,,
805036c2-ed9a-450e-bc75-6bcd86b4da59,NY,PreservedSpecimen,1465374,S. L. Clarke,s.n.,1891,6,,North America,United States of America,New York,Bronx Co.,Van Cortlandt Park,40.8984,-73.8867,GEOLocate Web Application,1684,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705642,http://sweetgum.nybg.org/images3/609/807/01465374.jpg,Native,N,LE,,0,,,,,,
9e029d78-b2e5-4b94-90e7-8631ee489ddd,NY,PreservedSpecimen,1465375,S. L. Clarke,,1891,6,,North America,United States of America,New York,Bronx Co.,Van Cortlandt Park,40.8984,-73.8867,GEOLocate Web Application,1684,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705643,http://sweetgum.nybg.org/images3/609/808/01465375.jpg,Native,N,LE,,0,,,,,,
3a992767-61c7-45cb-b939-6802330615f8,NY,PreservedSpecimen,1465378,W. C. Ferguson,s.n.,1922,9,14,North America,United States of America,New York,Queens Co.,Long Island,40.7494,-73.9023,"Georeferencing Quick Reference Guide, Version 2012",1251.57,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705646,http://sweetgum.nybg.org/images3/609/811/01465378.jpg,Native,N,LE,,0,,,,,,
71e64710-7eff-477a-8c24-279c78c18902,NY,PreservedSpecimen,1465553,E. P. Bicknell,3541,1893,9,17,North America,United States of America,New York,New York Co.,West of Harlem River,,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705830,http://sweetgum.nybg.org/images3/609/986/01465553.jpg,Native,N,LE,,0,,,,,,
6b008967-ed89-4560-940b-f64a4acf51d0,NY,PreservedSpecimen,1465561,J. V. Monachino,415,1937,10,31,North America,United States of America,New York,Queens Co.,,40.6161,-73.8237,GEOLocate Web Application,22050,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705838,http://sweetgum.nybg.org/images3/609/996/01465561.jpg,Native,N,LE,,0,,,,,,
269984ee-a0b3-46e9-9c1f-b29e0926bb0b,NY,PreservedSpecimen,1088207,D. E. Atha,7020,2009,4,29,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, forest, W of the Bronx River and S of northern perimeter road",40.8651,-73.8755,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2009,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238637,http://sweetgum.nybg.org/images3/613/192/01088207.jpg,Native,N,LE,,0,,,,,,
3cc66822-0c24-4161-a79b-00343878b5de,NY,PreservedSpecimen,1088227,D. E. Atha,7027,2009,4,30,North America,United States of America,New York,Bronx Co.,"Grounds of The New York Botanical Garden, forest, W of the Bronx River",40.8637,-73.8798,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2009,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238661,http://sweetgum.nybg.org/images3/613/193/01088227.jpg,Native,N,LE,,0,,,,,,
b7fce69b-41fa-4b4a-9efd-23179ee2a4b6,NY,PreservedSpecimen,1138797,M. H. Nee,54285,2006,4,26,North America,United States of America,New York,Bronx Co.,The New York Botanical Garden.,40.8619,-73.875,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,rubra,,Quercus rubra L.,D. E. Atha,2014,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705654,http://sweetgum.nybg.org/images3/613/235/01138797.jpg,Native,N,LE,,0,,,,,,
